Signature,Timestamp,Swap Info
Fr8rPnm6Ci4cvUVXzpfehDjcZ3AFNTzfUAVWMnHJf2Ht6ReVQzFfSSXb6wvGrS3fmwig4uc2cGjp5ukKdV9838M,2025-02-25T11:34:49.000Z,"{""log_type"":3,""amount_in"":210240536,""minimum_out"":0,""direction"":1,""user_source"":210240536,""pool_coin"":971517948696569,""pool_pc"":1550743972267,""out_amount"":131365510248,""adjustedAmountIn"":0.210240536,""adjustedAmountOut"":131365.510248,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""APJWhQCuLYjCSFyabt5zsrpMgjm8go8iE6eECMJso1MU"",""timestamp"":""2025-02-25T11:34:49.000Z""}"
R72q9j74Nvwzw23MaCJdm6D3NMtqjvhddUSy5Msm4JF6PaQEb517VAe99cjqRNDHxt2ezjVmzcyXgME9D4ET4pz,2025-02-25T11:34:44.000Z,"{""log_type"":3,""amount_in"":9523000,""minimum_out"":5896818090,""direction"":1,""user_source"":9523000,""pool_coin"":971897067111655,""pool_pc"":1550137541267,""out_amount"":5955716847,""adjustedAmountIn"":0.009523,""adjustedAmountOut"":5955.716847,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""EUJo4sdX27Ycu55kb9dSWupLRHny32ewehdMx7Ac1sd4"",""timestamp"":""2025-02-25T11:34:44.000Z""}"
2bQ8hxDzuw3JwQyEyMGyffg6bMzoPSAdffEaHb3SPjyBsL2d5MmaLGDAbr4qNLLbKwyKGJHaZLMZph18csqQTsRM,2025-02-25T11:34:43.000Z,"{""log_type"":3,""amount_in"":9046000,""minimum_out"":5615018493,""direction"":1,""user_source"":9046000,""pool_coin"":971902724579047,""pool_pc"":1550128495267,""out_amount"":5657467392,""adjustedAmountIn"":0.009046,""adjustedAmountOut"":5657.467392,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""2m5RM9SRME22o9ZSZKtHTRsyPDaDcUZQ2nNHQrJ8YWuV"",""timestamp"":""2025-02-25T11:34:43.000Z""}"
3DcXquDdwtCeJaLqxWVmp8P31ygx98JP1VskVj3oHsK1LChjesuL4rfzMEp8HBJ2jN4gPeYa5tSbTCRZG3rZVPqQ,2025-02-25T11:34:40.000Z,"{""log_type"":3,""amount_in"":127000,""minimum_out"":78831389,""direction"":1,""user_source"":127000,""pool_coin"":973077503605398,""pool_pc"":1548252368267,""out_amount"":79619703,""adjustedAmountIn"":0.000127,""adjustedAmountOut"":79.619703,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""ADN9vxtFt9yAk4pk1kxrw2TZvjncB5AU2Y745WPT8TCU"",""timestamp"":""2025-02-25T11:34:40.000Z""}"
5GbUU8YtLmL6NQ4NraLUoRamoTmTnZdwLDT6u2G14rSD66QxzDDVns8pN6fQsJFdUCtuGxzz8TaUkLgcTvikqDKo,2025-02-25T11:34:39.000Z,"{""log_type"":3,""amount_in"":7137000,""minimum_out"":0,""direction"":1,""user_source"":7137000,""pool_coin"":973081978020291,""pool_pc"":1548245231267,""out_amount"":4474414893,""adjustedAmountIn"":0.007137,""adjustedAmountOut"":4474.414893,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""9t8nDPAPZvKK6rMXX32UBMt5mSD7n9eS8LhYjUWAvJhX"",""timestamp"":""2025-02-25T11:34:39.000Z""}"
5AJdzcL2cbwa73JMUkrum2yjPpM1bTTBk2efiJsgX8V2gYZiNNHiZcDSVJZspjmY8d3jveV6iPxSQKAXisnR4GNG,2025-02-25T11:34:38.000Z,"{""log_type"":3,""amount_in"":7508000,""minimum_out"":4660463532,""direction"":1,""user_source"":7508000,""pool_coin"":973086685071819,""pool_pc"":1548237723267,""out_amount"":4707051528,""adjustedAmountIn"":0.007508,""adjustedAmountOut"":4707.051528,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3jL9fqSPqepnJUGw9AxpTG1SQng5gPwKRjRiEsp82eGd"",""timestamp"":""2025-02-25T11:34:38.000Z""}"
3LjKTJeNhcRkqibNYGYGDx2BvLhnGVhzxq2yg2oi3sfPzVkDkKyLFC8cmJfT1GzPVDMxRH5zSwovs39nggiekfbH,2025-02-25T11:34:35.000Z,"{""log_type"":3,""amount_in"":191000,""minimum_out"":118833284,""direction"":1,""user_source"":191000,""pool_coin"":974204195181547,""pool_pc"":1546457292267,""out_amount"":120020972,""adjustedAmountIn"":0.000191,""adjustedAmountOut"":120.020972,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""65QmngUYFfwd2aqP4t17nb7rFTsEtzhdTtFWg5AZFQ9D"",""timestamp"":""2025-02-25T11:34:35.000Z""}"
jqWMQBLUBsSoY58PAxHibL8jDjeNMVJQTTStNQVFtdpRX7Z2t7StkJw7eEQEcZkMXK4WuQgJ5B25L5p5vqeR3Zw,2025-02-25T11:34:33.000Z,"{""log_type"":3,""amount_in"":3307000,""minimum_out"":2057505407,""direction"":1,""user_source"":3307000,""pool_coin"":974208886088806,""pool_pc"":1546449827267,""out_amount"":2078080462,""adjustedAmountIn"":0.003307,""adjustedAmountOut"":2078.080462,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7vd6JBLPHJx9zzVUMCc4rJkxvV5SaQL8mry19mkg9ZHN"",""timestamp"":""2025-02-25T11:34:33.000Z""}"
5xpEkDwhqhB7QLXeUQoLQVVFazdy7QxgLG4GX9UwR7tyawGiBvW3LeCCfNwz2KFbsQmaeBRhJneAwSsukVWx4ZJa,2025-02-25T11:34:28.000Z,"{""log_type"":3,""amount_in"":846000,""minimum_out"":527839286,""direction"":1,""user_source"":846000,""pool_coin"":974950993859106,""pool_pc"":1545269761267,""out_amount"":532428764,""adjustedAmountIn"":0.000846,""adjustedAmountOut"":532.428764,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""28dHFXPPfykKFBtqN39HhfeJPr2G7K5yP2tu5yFHW7bF"",""timestamp"":""2025-02-25T11:34:28.000Z""}"
K5ovAtoC47qAoGoc9URdMNDrqyJCz4GWQupadBy9g7bDS9NQ1nZf1jmVYFoSMN44joYypqkjNzpQCTFi1mEv5ZX,2025-02-25T11:34:27.000Z,"{""log_type"":3,""amount_in"":3546000,""minimum_out"":2213288209,""direction"":1,""user_source"":3546000,""pool_coin"":975582984725982,""pool_pc"":1544266215267,""out_amount"":2234563433,""adjustedAmountIn"":0.003546,""adjustedAmountOut"":2234.563433,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3JbDVZwwz63UMTuBGZb6wsmgksxk2vNvW2R9rpbi7pzn"",""timestamp"":""2025-02-25T11:34:27.000Z""}"
3FP5gAi1HEX3JdNMrAuGuacQ75XDGLrUxEvhonYRoQu88TjFdtzcqhvzVJ4XPN1vtx8nRmW72hUzKN1h743GrDfc,2025-02-25T11:34:26.000Z,"{""log_type"":3,""amount_in"":3335000,""minimum_out"":2081589417,""direction"":1,""user_source"":3335000,""pool_coin"":975585086333735,""pool_pc"":1544262880267,""out_amount"":2101607753,""adjustedAmountIn"":0.003335,""adjustedAmountOut"":2101.607753,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BYn23yyyyiv2aDNndf9p8mWgnMNuaakooZ61GDaS9xdB"",""timestamp"":""2025-02-25T11:34:26.000Z""}"
2bGKgwbSpvdGoi8pkEp7y8ZMsQvTDwSd5QF3jwYDDjvYGiKNuZbZH8W3YHxkA3m72MVW2Hfa8LR4MFKRvDDBYnYs,2025-02-25T11:34:26.000Z,"{""log_type"":3,""amount_in"":8807000,""minimum_out"":5496999973,""direction"":1,""user_source"":8807000,""pool_coin"":975590636260765,""pool_pc"":1544254073267,""out_amount"":5549927030,""adjustedAmountIn"":0.008807,""adjustedAmountOut"":5549.92703,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""52oxJ2qYgcNVJxMVgFfZgQWyW14pTz8rZ5aLK1sfYALi"",""timestamp"":""2025-02-25T11:34:26.000Z""}"
2FR33oEsLDobRu2pFbPQ5SkgaFNnREnK7n7Vj2z2HqLjbFnysRrUUnBbUbpiyLiB72nMWaNXmnfMESwAMj2wJir8,2025-02-25T11:34:20.000Z,"{""log_type"":3,""amount_in"":505000,""minimum_out"":315244739,""direction"":1,""user_source"":505000,""pool_coin"":975833695891521,""pool_pc"":1543868468267,""out_amount"":318397187,""adjustedAmountIn"":0.000505,""adjustedAmountOut"":318.397187,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""86Fu9B44L7rvgHeU8RJZp58E11ZNKHiCMcdJjcBEVHNg"",""timestamp"":""2025-02-25T11:34:20.000Z""}"
4TUfAkjfKcGd1u7Cn7jYxCQ6nTgcv8cHmtCaH1Yey3EXDW5CwPE3LF55KgVwXfFmHddY7PfhxGAJKa8iizMQHviQ,2025-02-25T11:34:18.000Z,"{""log_type"":3,""amount_in"":6494000,""minimum_out"":4063761183,""direction"":1,""user_source"":6494000,""pool_coin"":975837790312827,""pool_pc"":1543861974267,""out_amount"":4094421306,""adjustedAmountIn"":0.006494,""adjustedAmountOut"":4094.421306,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""4YKJcPrxvXs2DnKfCkMdPn1ttgsncfV4j1EgWW1JStcw"",""timestamp"":""2025-02-25T11:34:18.000Z""}"
5wg2juXMj5kQzex6W8uBAbVH5UGjsuHAY5HiePiTfrW3nc6eXRjCJ7SMwfVDCVaAESVmwr72udD3qg6g1tEWnKSV,2025-02-25T11:34:16.000Z,"{""log_type"":3,""amount_in"":6768000,""minimum_out"":0,""direction"":1,""user_source"":6768000,""pool_coin"":977028844837969,""pool_pc"":1541975206267,""out_amount"":4277611590,""adjustedAmountIn"":0.006768,""adjustedAmountOut"":4277.61159,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""4AmZxXPXSXBiM6ysUZ9vkUbuv77K2okzpCaKtusqANp1"",""timestamp"":""2025-02-25T11:34:16.000Z""}"
25hNiqynkWtEhWDo9tgjRnosfmh7d8wz73wE8q6o1wXcYwfi3zXRv8tTT93Dq2Q4HA6EtByE5Ps5yZ2kFnbKHp2L,2025-02-25T11:34:14.000Z,"{""log_type"":3,""amount_in"":3382000,""minimum_out"":2118618216,""direction"":1,""user_source"":3382000,""pool_coin"":977544104483833,""pool_pc"":1541160401267,""out_amount"":2139804399,""adjustedAmountIn"":0.003382,""adjustedAmountOut"":2139.804399,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""HbL4MW6nDRpKrDk6Dp1tNkWdP9MkkZgVaiXgHuJYZHRD"",""timestamp"":""2025-02-25T11:34:14.000Z""}"
4jjLkrwmRm3WDsThiEyF2JrjCgzNRa93D6EbvYL7VYzzGB9Ztbo1S5frcDoAmxjvjQgi96xQaFGSpu198j96gjjo,2025-02-25T11:34:12.000Z,"{""log_type"":3,""amount_in"":426000,""minimum_out"":266763066,""direction"":1,""user_source"":426000,""pool_coin"":977549687506732,""pool_pc"":1541151577267,""out_amount"":269535435,""adjustedAmountIn"":0.000426,""adjustedAmountOut"":269.535435,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""58jdT1XGJsx8MS7VTh9qQ3M7C9QwVrhKaCyiGRQ9y1f1"",""timestamp"":""2025-02-25T11:34:12.000Z""}"
2xBcdMt1W34hLYp5PWpVhc4EGStfMhFu6HgudQpBkh9fE1cWPXWddxdmtZvZ8hUHNdNgC3iHh9MUewoRGzgzPjNw,2025-02-25T11:34:11.000Z,"{""log_type"":3,""amount_in"":3112000,""minimum_out"":1948744649,""direction"":1,""user_source"":3112000,""pool_coin"":977359494231881,""pool_pc"":1541450718666,""out_amount"":1968232096,""adjustedAmountIn"":0.003112,""adjustedAmountOut"":1968.232096,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7K5d23QXnSmCv3TLNmYpFGHzRcfRMikA1scZANsAsarV"",""timestamp"":""2025-02-25T11:34:11.000Z""}"
4p9aRwc6T6RPwJiVSeg7pdMrqQLBNf6midDgRSocCjuGSvq6MWLeXX1RhVqLcLswhb1r9yNWTTUfTUqAvCCGyJHq,2025-02-25T11:34:08.000Z,"{""log_type"":3,""amount_in"":658000,""minimum_out"":413135777,""direction"":1,""user_source"":658000,""pool_coin"":978587174699044,""pool_pc"":1539512060666,""out_amount"":417210314,""adjustedAmountIn"":0.000658,""adjustedAmountOut"":417.210314,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""GejJuWFiEkDm9r5CW5VVgkp8H4PiEgPHyKnBYXyVk7Hg"",""timestamp"":""2025-02-25T11:34:08.000Z""}"
jDUHGvys2hyfLKt8i6FM35SUPDZneRztH1BYyGgVGCoCPsz2rrDDLW3rhZtr5uHT1V1dbrxZWB7QB8U3o7r6TdY,2025-02-25T11:34:07.000Z,"{""log_type"":3,""amount_in"":4956000,""minimum_out"":3119375524,""direction"":1,""user_source"":4956000,""pool_coin"":978653727479606,""pool_pc"":1539407104666,""out_amount"":3142811802,""adjustedAmountIn"":0.004956,""adjustedAmountOut"":3142.811802,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5aSVCiTrWeKTDuBG4zhF4H2ZFZWvXsMaQRhNqqWBdp4z"",""timestamp"":""2025-02-25T11:34:07.000Z""}"
2SgU6tJcrnWz57KTmU2fnCiz2KjVCSU9k4h92grQ56dXrSzHhGfPrt2H1EVJC1gf3sXBKEjpGPjg4sHAtcyattMH,2025-02-25T11:34:06.000Z,"{""log_type"":3,""amount_in"":6742000,""minimum_out"":4243503918,""direction"":1,""user_source"":6742000,""pool_coin"":979859291322983,""pool_pc"":1537508362666,""out_amount"":4285938958,""adjustedAmountIn"":0.006742,""adjustedAmountOut"":4285.938958,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""8bYPpzMpQoavjDhPShN8TgUFHZHvuHgYhhcHhbXUYqYE"",""timestamp"":""2025-02-25T11:34:06.000Z""}"
4bohW7RjEt7MD55TxV9arPqydo34heqLGCVKDSPk19yvy7SNHubnz69RcaEiPoDYcaJQ531eHcn7joQsm3qjfQfT,2025-02-25T11:34:03.000Z,"{""log_type"":3,""amount_in"":254000,""minimum_out"":159990388,""direction"":1,""user_source"":254000,""pool_coin"":980222705492298,""pool_pc"":1536936908666,""out_amount"":161590292,""adjustedAmountIn"":0.000254,""adjustedAmountOut"":161.590292,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""EXEESsV1WWkJqP9SipBmhAqxyNFSuRsrosAuDAMdijz1"",""timestamp"":""2025-02-25T11:34:03.000Z""}"
5WN7W2bZF6px1ga4ea66zrre8hpNwDUzS8i7U5mwauyjWAzabVUvc85g2BfAWEizRMqfhve1SwBsjQZDqnwByUpp,2025-02-25T11:33:55.000Z,"{""log_type"":3,""amount_in"":6918000,""minimum_out"":4368282066,""direction"":1,""user_source"":6918000,""pool_coin"":981427200644614,""pool_pc"":1535045920666,""out_amount"":4411926089,""adjustedAmountIn"":0.006918,""adjustedAmountOut"":4411.926089,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""FeKCHGRQX6jLmuLjFv53Qw3K3PWxecBy69wsCzvGVCr1"",""timestamp"":""2025-02-25T11:33:55.000Z""}"
57TWgFhevQhtEotc3PQM6NxZUk48pbEcmnEACHuJo9NdaKoVsQFJHd2guZ3A38XMGWXUigsVKu7ah6N7HCENPvJS,2025-02-25T11:33:52.000Z,"{""log_type"":3,""amount_in"":5742000,""minimum_out"":3625768199,""direction"":1,""user_source"":5742000,""pool_coin"":981435710199916,""pool_pc"":1535032577666,""out_amount"":3662003299,""adjustedAmountIn"":0.005742,""adjustedAmountOut"":3662.003299,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""ZUAGaFnPv6AEuDswRhgQ1DmYKdLfW4VChjY4wxn32Qd"",""timestamp"":""2025-02-25T11:33:52.000Z""}"
2hbipcvGT6Hk3abWhFLx7u3er7iJP4qa7MyefNBcrHocdGUY8q17BszZf28rVCRqS8hiLVDqshN5uaFGKL8Ev9Cp,2025-02-25T11:33:51.000Z,"{""log_type"":3,""amount_in"":4739000,""minimum_out"":2992428575,""direction"":1,""user_source"":4739000,""pool_coin"":981438732552777,""pool_pc"":1535027838666,""out_amount"":3022352861,""adjustedAmountIn"":0.004739,""adjustedAmountOut"":3022.352861,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5Hpnqy5SjDQKaurz1ust8R2W27fWMtkp4zouwkMb7wLf"",""timestamp"":""2025-02-25T11:33:51.000Z""}"
5y4rfUVCnZGSXSrSjg5RypcGhLb5v9RiVuPwryGEVBSFssWUtQhAC8ypYgBrnUampbNyS8AazBkKmUgCzY2zYTvK,2025-02-25T11:33:46.000Z,"{""log_type"":3,""amount_in"":4374000,""minimum_out"":2773423859,""direction"":1,""user_source"":4374000,""pool_coin"":982306556509331,""pool_pc"":1533667562185,""out_amount"":2794513797,""adjustedAmountIn"":0.004374,""adjustedAmountOut"":2794.513797,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6m1CAuLHhgwJRMfQEFbY9G1ojjVF2GUrDH4EiECZQWm5"",""timestamp"":""2025-02-25T11:33:46.000Z""}"
4m5HTBdaQBuQYKEWuvBC6nQrhXk3rsbEhsUPA5Jo7aWAZhnJGrKUUuVgLF7jtbksNpWq5VhcgApHz5gwrMB88GtM,2025-02-25T11:33:43.000Z,"{""log_type"":3,""amount_in"":366000,""minimum_out"":232466018,""direction"":1,""user_source"":366000,""pool_coin"":983664568080646,""pool_pc"":1531544906380,""out_amount"":234482901,""adjustedAmountIn"":0.000366,""adjustedAmountOut"":234.482901,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5v1bXeLza7FKH5wcE156wgAwZKeYgV9wPuDWGSKhiCEZ"",""timestamp"":""2025-02-25T11:33:43.000Z""}"
3LREFxa8xVA52JmD744psoSwruxMHDYeSYKVQ2M9JSZcGs8J86hbyxtFKjuoicCWZP2Ag8VmdiT6RSjAr9Upmgdm,2025-02-25T11:33:42.000Z,"{""log_type"":3,""amount_in"":5407000,""minimum_out"":3433454235,""direction"":1,""user_source"":5407000,""pool_coin"":984309119087356,""pool_pc"":1530539499380,""out_amount"":3468603594,""adjustedAmountIn"":0.005407,""adjustedAmountOut"":3468.603594,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""HpA8Qe9RhVcL66SyVTkfNRwqRQZ3c2UohgS1CwGWiEMt"",""timestamp"":""2025-02-25T11:33:42.000Z""}"
4koxhFNUZdzvBA5PQMx8tVsff6WKftG5ofrUtnXDswzrFsACeGLLVMKw2YHpBTdz9MSVofj3fK1P8dDhWYi6HEsw,2025-02-25T11:33:39.000Z,"{""log_type"":3,""amount_in"":6036000,""minimum_out"":3832984324,""direction"":1,""user_source"":6036000,""pool_coin"":984197225760351,""pool_pc"":1530713041171,""out_amount"":3871228277,""adjustedAmountIn"":0.006036,""adjustedAmountOut"":3871.228277,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CRmbJMzepy4RnJgm4DCZX8xdgsdL3x9oUqDY8ti8fGME"",""timestamp"":""2025-02-25T11:33:39.000Z""}"
5ZCnPSNAbmL6HxYxMpdP4rWBHDnX1w9T6PKpc8rekd3KVMVdzps3M5yz6og5Bkp6LiNjB3esVW3qUMwatbhEMDVJ,2025-02-25T11:33:39.000Z,"{""log_type"":3,""amount_in"":473000,""minimum_out"":300365512,""direction"":1,""user_source"":473000,""pool_coin"":984197529122975,""pool_pc"":1530712568171,""out_amount"":303362624,""adjustedAmountIn"":0.000473,""adjustedAmountOut"":303.362624,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""57fqwY4JBBzFPq1FuectBZB5SV61iQqDERgMcfFR2fWa"",""timestamp"":""2025-02-25T11:33:39.000Z""}"
3y4vhXTLgHWxpjQtmkNjQ4CLDRcpxdfB6AC5hV3rjSDNKHY3BS68LWXT3VNPLq2ZHuAMun7y3nKNcdfggXsy7thR,2025-02-25T11:33:38.000Z,"{""log_type"":3,""amount_in"":6669000,""minimum_out"":4234950298,""direction"":1,""user_source"":6669000,""pool_coin"":984201806367741,""pool_pc"":1530705899171,""out_amount"":4277244766,""adjustedAmountIn"":0.006669,""adjustedAmountOut"":4277.244766,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""2jrKJmkDqvDowxJnJ264NULCBorWE2PcevbYuhE71Acw"",""timestamp"":""2025-02-25T11:33:38.000Z""}"
5vYAsid544S1TdqR3TBLBBw2JerAJyGDaNwMjJnDhzJm716EDKpyrjzXwr41FG5LfrLb3k4qxXD5QiD5oSrPpjsp,2025-02-25T11:33:38.000Z,"{""log_type"":3,""amount_in"":9860000,""minimum_out"":0,""direction"":1,""user_source"":9860000,""pool_coin"":984208130268103,""pool_pc"":1530696039171,""out_amount"":6323900362,""adjustedAmountIn"":0.00986,""adjustedAmountOut"":6323.900362,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""DbToB8QgzDhuqWyorr6fGipUrbgRPNsxEUyYXXC4f4vA"",""timestamp"":""2025-02-25T11:33:38.000Z""}"
3weNQm1gnjM3iLhG4HiQDpCaEerYoNb6VmGMJxq97Lnh4R8GfREZjrWHVZJSnnyZQbN5RSFwJ7W4Y7PHvXjQc9tj,2025-02-25T11:33:36.000Z,"{""log_type"":3,""amount_in"":1844000,""minimum_out"":0,""direction"":1,""user_source"":1844000,""pool_coin"":984209312961941,""pool_pc"":1530694195171,""out_amount"":1182693838,""adjustedAmountIn"":0.001844,""adjustedAmountOut"":1182.693838,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5nM5RRSMSxjYSEY7WFZQxLb6VcRai8VXTZK9253DqGMu"",""timestamp"":""2025-02-25T11:33:36.000Z""}"
4HMyzUioFUGQV7Cbwdd3aKtxZS1uwNK3S4oJd6DPCiuXQtvxMEnCowsYLqCWKWEBWgX3VLXKw4NDovsnTqZqvvro,2025-02-25T11:33:35.000Z,"{""log_type"":3,""amount_in"":8075000,""minimum_out"":5136626063,""direction"":1,""user_source"":8075000,""pool_coin"":985053494273905,""pool_pc"":1529379120171,""out_amount"":5187973873,""adjustedAmountIn"":0.008075,""adjustedAmountOut"":5187.973873,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BY4BFgWwcxEVauknjvZUXBbN3AdPH1UwAE275JWNyVDu"",""timestamp"":""2025-02-25T11:33:35.000Z""}"
